,CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,sales_2019,new_fund_2019,CustomerID,Firm ID,Office ID,Channel,Sub channel,Firm name
2059,85101151023290570980,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-834.62,0.0,81.8,1.0,7550,1471422,85202133545838967036,Independent Dealer,IBD,Edward Jones
2060,0285784,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,190914.51331,0.0,19847.61,0.0,-25303.11,0.0,5454.885,1.0,1253,1567450,15674501362,National Broker-Dealer,NACS,Merrill Lynch
2061,0081922,2.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,237951.43,0.0,20012.0,0.0,-8731.52,0.0,0.0,0.0,427,9000166,90001660386,Independent Dealer,NACS,Wells Fargo Advisors
2062,85102130425987244766,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-61649.67,0.0,0.0,0.0,8011,0033509,00335090287,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
2063,0298969,228.0,148.0,22.0,3.0,9.0,12.0,4.0,3.0,2.0,2.0,2.0,2.0,13.0,2.0,3354543.926268,2324.927484,2438504.975236,-43614.717546,-348204.731289,1.0,426825.205029,0.0,1355,1948520,17993101665,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
2064,10751182733757360065,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,151.955,295.995,-818.325,-6320.88,1.0,9298.935,0.0,6249,1816025,18160250939,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc."
2065,85102123576045066749,13.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3024440.73,0.0,142957.22,0.0,-507878.81,0.0,241733.45,0.0,7994,0001194,00011941987,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
2066,85101120534400329146,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,646.64,0.0,-10869.13,0.0,0.0,0.0,7182,3004045,85202170933984359843,Fee-Based Adviser,RIA,"HighTower Advisors, LLC"
2067,4354394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,129465.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3123,0022885,85102121045489852982,Independent Dealer,IBD,LPL Financial LLC
2068,10751190293961035605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,-2629.38,0.0,0.0,0.0,0.0,6319,1246425,12464252830,Independent Dealer,IBD,"AXA Advisors, LLC"
2069,85101142025606761303,9.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,137168.115,0.0,77039.065,-1503.25,-16322.215,0.0,152567.465,1.0,7475,1948520,17993101193,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
2070,4454725,26.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,55481.39,309.77,2489.54,0.0,-7102.59,0.0,12607.81,1.0,4819,0022885,00228854523,Independent Dealer,IBD,LPL Financial LLC
2071,85101110393634271906,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,146279.85,100000.0,37500.0,0.0,0.0,1.0,197595.0,1.0,7031,0022885,00228853952,Independent Dealer,IBD,LPL Financial LLC
2072,4394200,26.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,2.0,153515.52,0.0,4565.57,0.0,-12399.83,0.0,0.0,0.0,3756,9000166,90001664345,Independent Dealer,NACS,Wells Fargo Advisors
2073,4465528,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.785,0.0,-645.592101,1.0,4991.86,3.0,5051,0001194,85102112093587045449,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
2074,4389771,0.0,15.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-23144.13,0.0,0.0,0.0,3691,1655890,16558900771,Independent Dealer,RIA,The O.N. Equity Sales Company
2075,85202132355473272245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,167966.2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9597,1948520,17993101665,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
2076,4485255,26.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,232439.98,15673.34,31691.16,-691.37,-56436.73,0.0,25808.53,0.0,5474,0003672,85102150813491036153,Independent Dealer,IBD,"Securities Service Network, Inc."
2077,0181765,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931.795,0.0,0.0,0.0,0.0,0.0,761,9000166,90001660965,Independent Dealer,NACS,Wells Fargo Advisors
2078,0303746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401,1948520,17993101826,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
2079,4469812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,76885.28,24753.0,0.0,0.0,0.0,0.0,63964.0,3.0,5155,0013129,85102143733663652809,Independent Dealer,IBD,"Infinex Investments, Inc."
2080,0319742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510,1423908,85101131933530575276,Independent Dealer,IBD,"Royal Alliance Associates, Inc."
2081,4475727,56.0,91.0,3.0,3.0,8.0,8.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,249.975,118511.782979,-4411.974521,-142176.450141,6.0,27712.439788,0.0,5301,0001194,00011942725,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
2082,4485522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5480,0001194,00011943832,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
2083,4345532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2949,1079002,11404153666,Independent Dealer,IBD,BCG Securities Inc.
2084,4343604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99864.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912,0001438,85102163125256112081,Independent Dealer,IBD,"Securities America, Inc."
2085,4334901,2.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,2.0,339312.99,0.0,7200.0,-1916.67,-20164.76,0.0,0.0,0.0,2744,9000166,90001663834,Independent Dealer,NACS,Wells Fargo Advisors
2086,4331332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,70059.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683,1604340,10751183614903012770,Independent Dealer,IBD,NYLife Securities LLC
2087,4313602,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,482374.58,0.0,0.0,0.0,-10000.0,0.0,0.0,0.0,2343,3004299,10751200864817866337,Independent Dealer,IBD,"Sagepoint Financial, Inc."
2088,85101140553943450743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7405,0022885,00228855420,Independent Dealer,IBD,LPL Financial LLC
2089,85202113155278574056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9404,1294515,85202113155272073624,Dual,IBD,FSC Securities Corp.
2090,10751172624550293678,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2390.57,0.0,883.13,0.0,-8811.61,0.0,3687.65,0.0,6049,9000166,90001664237,Independent Dealer,NACS,Wells Fargo Advisors
2091,4393838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750,1036797,10367971076,Independent Dealer,IBD,Ameritas Investment Corp.
2092,4396060,51.0,45.0,0.0,3.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,1.0,10.0,3.0,434260.57,0.0,45333.95,-3285.62,-51229.9,0.0,39588.1,0.0,3791,85201112683918276481,85101120245081810533,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
2093,0055896,1408.0,1547.0,3.0,5.0,6.0,9.0,3.0,3.0,2.0,3.0,2.0,2.0,10.0,2.0,2303508.608036,185280.604057,590335.105144,-66197.766857,-736748.734601,1.0,232265.109047,0.0,289,1526125,85202150686317304322,Dual,RIA,Lincoln Investment Planning
2094,85201151842806833960,16.0,14.0,6.0,5.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,205384.38,139438.28,108549.81,0.0,-101394.25,0.0,604292.8,1.0,9090,1589300,15893000339,Independent Dealer,IBD,Cetera Advisors LLC
2095,4403802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341335.63,1.0,3932,0016775,10751190914625763171,Independent Dealer,IBD,"Western International Securities, Inc."
2096,0023864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,126225.0,0.0,-44101.45,1.0,0.0,0.0,99,1816025,18160250974,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc."
2097,0003379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1273255,12732550476,Independent Dealer,NACS,Oppenheimer & Co. Inc.
2098,4436778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5325.46,0.0,0.0,0.0,4489,1100475,11004750529,Independent Dealer,IBD,"Cadaret, Grant & Co., Inc."
2099,4332954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716,1948520,17993101354,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
2100,4410043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4044,0001654,00248980105,Independent Dealer,IBD,Foresters Equity Svs. Inc.
2101,4411280,55.0,103.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,235930.61,587.59,267071.05,-118.85,-148721.04,0.0,205357.98,2.0,4057,1526125,85101103494743232148,Dual,RIA,Lincoln Investment Planning
2102,0248121,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,612998.3488,0.0,416499.6166,0.0,-24202.1728,2.0,874606.9016,0.0,995,9000166,90001661191,Independent Dealer,NACS,Wells Fargo Advisors
2103,85201131704884786498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800,1100475,11004750947,Independent Dealer,IBD,"Cadaret, Grant & Co., Inc."
2104,85201131833689891942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8805,0016774,10751192834243489277,Dual,IBD,"Cambridge Investment Research, Inc."
2105,4340569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2846,0002096,00020963477,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
2106,4323550,11.0,21.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,2.0,750879.39,0.0,79173.4,-2539.02,-85375.77,0.0,41213.8,0.0,2518,9000166,90001663354,Independent Dealer,NACS,Wells Fargo Advisors
2107,10751182754981871741,12.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,61309.27,0.0,61309.27,0.0,0.0,2.0,136255.91,0.0,6254,1574035,85101142354016099092,Independent Dealer,IBD,"Securian Financial Services, Inc."
2108,4321337,5.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,322680.37,0.0,2752.87,0.0,-998982.0,1.0,0.0,0.0,2479,9000166,85202110483293526321,Independent Dealer,NACS,Wells Fargo Advisors
2109,00872152306246679585,4.0,5.0,0.0,4.0,1.0,4.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,10289.0,0.0,-62223.59,1.0,9822.0,0.0,5880,0033509,00335090005,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
2110,85101133115823115414,36.0,1.0,5.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,99264.145,277.0,91539.0,0.0,-1758.0,3.0,37784.705,1.0,7352,0022885,85101133115808302648,Independent Dealer,IBD,LPL Financial LLC
2111,85201153394467297659,120.0,501.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,83826.36,5764.47,93712.88,-1175.8,-428606.305,1.0,80251.28,0.0,9130,1526125,85102153394464464611,Dual,RIA,Lincoln Investment Planning
2112,85202113004047635598,43.0,20.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,2.0,56057.230834,1469.03,1585.1225,0.0,-17094.5175,3.0,2415.63,0.0,9398,1948520,17993101130,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
2113,4344765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,962230.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934,1688552,16885522335,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
2114,4411757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.19,1.0,4064,0022885,14241028127,Independent Dealer,IBD,LPL Financial LLC
2115,0281638,14.0,13.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,13.0,3.0,1565790.82,80000.0,283540.08,-293.14,-55021.13,1.0,80000.0,0.0,1206,9000166,85102121976106493833,Independent Dealer,NACS,Wells Fargo Advisors
2116,4431466,95.0,452.0,1.0,12.0,6.0,7.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,91067.35,-3540.63,-689930.165,0.0,3672.5,0.0,4386,0001194,00011942050,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
2117,4346331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960,0010258,00102580001,Independent Dealer,IBD,Ballew Investments Inc.
2118,4413550,136.0,107.0,2.0,1.0,13.0,10.0,2.0,1.0,2.0,2.0,1.0,1.0,11.0,1.0,391010.29,12081.77,136565.98,-1040.06,-26275.36,2.0,200039.68,0.0,4098,1060620,85101132645788712341,Dual,IBD,"Ausdal Financial Partners, Inc"
2119,0069415,9.0,5.0,5.0,1.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,13.0,3.0,2308203.76,0.0,110497.215,0.0,-21011.255,3.0,23179.525,2.0,376,9000166,90001663680,Independent Dealer,NACS,Wells Fargo Advisors
2120,85101130694905819845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4726.99,2.0,7276,1948520,19485200255,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
2121,0068859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,0001438,00014380004,Independent Dealer,IBD,"Securities America, Inc."
2122,4471474,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-71289.0,0.0,52099.98,1.0,5193,1948520,17993100990,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
2123,4410111,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,611386.46,0.0,57389.46,-12077.65,-18337.96,1.0,0.0,0.0,4046,9000166,90001662803,Independent Dealer,NACS,Wells Fargo Advisors
2124,85201103453752944574,5.0,30.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,117808.93,5301.94,43751.16,-8740.09,-78892.51,1.0,10607.66,0.0,8473,1471422,85202103453744183446,Independent Dealer,IBD,Edward Jones
2125,85102140355810449283,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3186.0,28090.0,-9267.0,-21390.76,1.0,72540.0,0.0,8124,0033509,10761172775000271057,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
2126,4338354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797,1092180,85202151984327554826,Independent Dealer,RIA,"Berthel, Fisher & Co. Financial Services, Inc."
2127,85201140974921844938,11.0,47.0,8.0,32.0,8.0,14.0,7.0,14.0,2.0,3.0,2.0,3.0,5.0,0.0,0.0,375000.0,486000.0,-218460.95,-2411966.38,5.0,1698750.0,3.0,8935,85202103355341990641,85201103614780941818,Networker,USBT,U.S. Bank Private Wealth Management
2128,4351116,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,5.0,2.0,1113777.39,0.0,0.0,-7815.04,-41790.86,0.0,0.0,0.0,3046,1282578,10761181313430588244,Independent Dealer,IBD,Cetera Advisor Networks LLC
2129,0347325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758,0016774,85101132905789525323,Dual,IBD,"Cambridge Investment Research, Inc."
2130,0031361,2.0,44.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,1.0,147174.375597,0.0,2222.0,-134.21932,-20626.290444,0.0,71244.475875,1.0,145,1688552,85201103643336384050,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
2131,0035743,259.0,114.0,20.0,5.0,11.0,9.0,7.0,3.0,3.0,2.0,3.0,1.0,15.0,3.0,5772158.175,0.0,1553781.445,-1921.075,-858304.6,1.0,550806.065,1.0,168,1567450,15674500363,National Broker-Dealer,NACS,Merrill Lynch
2132,0235021,31.0,126.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,176658.835,0.0,55290.815,-12610.955,-132895.775,0.0,36088.7,0.0,951,0033605,00193198273,Independent Dealer,IBD,J.P. Morgan Chase
2133,85202122653517985807,60.0,15.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,2.0,517701.94,2319.71,62302.24,0.0,-31389.72,0.0,50075.18,0.0,9496,0013129,85201103534494761643,Independent Dealer,IBD,"Infinex Investments, Inc."
2134,85202150564048226940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9788,3004427,30044270004,Discount,IBD,E*TRADE Securities LLC
2135,1766351,6.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,260931.54,0.0,-194731.05,1.0,253604.28,0.0,2115,1567450,15674500387,National Broker-Dealer,NACS,Merrill Lynch
2136,4424593,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7780.1825,0.0,0.0,0.0,4272,1948520,19485200179,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
2137,4468477,7.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,94806.125,0.0,24221.48,-2854.99,-54790.54,0.0,236100.0,1.0,5118,1246425,12464252434,Independent Dealer,IBD,"AXA Advisors, LLC"
2138,0094318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3498.0,0.0,0.0,0.0,140308.85,4.0,488,0033509,15962200091,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
2139,85102111613921961159,121.0,184.0,4.0,0.0,6.0,6.0,3.0,0.0,3.0,3.0,2.0,0.0,5.0,2.0,344595.524544,4537.27,280159.492129,-19440.770866,-72991.450668,2.0,381530.65,2.0,7823,0001194,00011942906,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
2140,4437567,7.0,11.0,0.0,2.0,4.0,6.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,9601.26,0.0,33608.35,-802.32,-68190.57,2.0,56668.96,3.0,4505,0001194,00011942554,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
2141,85101161235198171829,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.76,0.0,-1232.64,1.0,4450.21,1.0,7666,1471422,10761173265515192788,Independent Dealer,IBD,Edward Jones
2142,4421096,90.0,292.0,56.0,116.0,10.0,25.0,9.0,21.0,3.0,4.0,3.0,4.0,9.0,0.0,0.0,305246.17,1913232.83,-1304006.57,-5490824.07,1.0,969900.51,1.0,4225,85202103355341990641,85201103614692730430,Networker,USBT,U.S. Bank Private Wealth Management
2143,4489407,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3388.0,-281.0,-1189.0,2.0,0.0,0.0,5558,1036815,85201103745378657370,Independent Dealer,IBD,"Woodbury Financial Services, Inc."
2144,4327205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,804626.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2579,9000166,90001663506,Independent Dealer,NACS,Wells Fargo Advisors
2145,4351680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062,3001244,30012440019,Asset Manager,IBD,CIBC Global Asset Management
2146,0333661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,0024083,00240830019,Independent Dealer,IBD,Kovack Securities Inc.
2147,4448200,4.0,16.0,2.0,3.0,4.0,6.0,2.0,3.0,1.0,3.0,1.0,2.0,8.0,2.0,0.0,0.0,107406.88,-75059.66,-155057.71,0.0,67525.0,0.0,4704,85201112683918276481,85102130497253461328,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
2148,10751200153832126334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1.0,6514,0022601,10751200153821366358,Independent Dealer,IBD,"WesBanco Securities, Inc."
2149,85102152503758829303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8301,1246425,85101131765586670197,Independent Dealer,IBD,"AXA Advisors, LLC"
2150,85102141194699536434,1.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,494.39,0.0,-2493.73,0.0,6840.41,1.0,8155,1471422,85202122313209704900,Independent Dealer,IBD,Edward Jones
2151,4351059,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,591851.38,0.0,47981.1,0.0,-94787.65,0.0,1365600.42,1.0,3045,85101103534507518810,85102110253751700410,National Broker-Dealer,NACS,Citi PWM
2152,4428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4324,3002271,30022710006,Dual,IBD,Arvest Asset Management
2153,4462775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12893.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4995,0020917,85201122374900282809,Dual,IBD,Kestra Investment Services
2154,85102140513577562176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8128,1776450,10751181365921068623,Independent Dealer,IBD,"BB&T Securities, LLC"
2155,85102110724726604028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7784,1576620,00060320299,Independent Dealer,IBD,"MML Investors Services, LLC"
2156,4473344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,1.0,5237,0010638,85102142515521324239,Fee-Based Adviser,RIA,"Centaurus Financial, Inc."
